Symbol,Aliases,Full_Name,Function,Ensembl_Gene_ID,source_databases,protein_reproductive,protein_thymus,protein_reliability,rna_reproductive,rna_thymus,protein_strict_expression,rna_reproductive_frac,rna_reproductive_and_thymus_frac,rna_deflated_reproductive_frac,rna_deflated_reproductive_and_thymus_frac,Canonical_Transcript_ID,biotype,rna_80_pct_filter,rna_90_pct_filter,rna_95_pct_filter,rna_97_pct_filter,rna_98_pct_filter,rna_99_pct_filter,passes_filters,rna_max_ntpm,never_expressed,rna_testis_ntpm,rna_ovary_ntpm,rna_placenta_ntpm,rna_max_somatic_tissue,rna_max_somatic_ntpm,rna_somatic_detected_count,rna_brain_max_ntpm,rna_heart_max_ntpm,rna_lung_max_ntpm,rna_liver_max_ntpm,rna_pancreas_max_ntpm,protein_restriction,protein_testis,protein_ovary,protein_placenta,rna_restriction,rna_restriction_level,restriction,restriction_confidence,safety_flags,specificity_status,specificity_action,specificity_source_anchor,specificity_rationale
SPANXA1,CT11.1;CT11.3;NAP-X;SPAN-X;SPAN-Xa;SPAN-Xb;SPANX;SPANX-A,,cancer-testis antigen,ENSG00000198021,CTpedia;Jamin2021_CT;Jamin2021_core;daSilva2017;daSilva2017_testis_biased,True,False,Supported,True,False,testis,1.0,1.0,1.0,1.0,ENST00000370519,protein_coding,True,True,True,True,True,True,True,14.5,False,14.5,0.0,0.0,adipose tissue,0.0,0,0.0,0.0,0.0,0.0,0.0,TESTIS,True,False,False,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
SPANXA2,CT11.1;SPANX;SPANX-A;SPANXA,,cancer-testis antigen,ENSG00000203926,CTpedia;Jamin2021_CT;Jamin2021_core;Wang2016_CT;daSilva2017;daSilva2017_CT;daSilva2017_testis_biased,True,False,Supported,True,False,testis,1.0,1.0,1.0,1.0,ENST00000370518,protein_coding,True,True,True,True,True,True,True,19.3,False,19.3,0.0,0.0,adipose tissue,0.0,0,0.0,0.0,0.0,0.0,0.0,TESTIS,True,False,False,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
SPANXB1,B1;CT11.2;SPANX-B;SPANXB;SPANXB2;SPANXF1;SPANXF2,,cancer-testis antigen,ENSG00000227234,CTexploreR_CT;CTpedia;Gong2021_reproductive_PC;Jamin2021_CT;Jamin2021_core;Loriot2025_S1;daSilva2017;daSilva2017_protein;daSilva2017_testis_biased;daSilva2017_tumor_proteomics,True,False,Supported,False,False,testis,0.9785,0.9785,1.0,1.0,ENST00000449283,protein_coding,True,True,True,True,True,True,True,86.3,False,86.3,0.0,0.0,tongue,1.0,1,0.0,0.0,0.0,0.0,0.0,TESTIS,True,False,False,SOMATIC,MODERATE,TESTIS,LOW,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
SPANXC,CT11.3;CTp11;SPANX-C;SPANX-E;SPANXE,,cancer-testis antigen,ENSG00000198573,CTexploreR_CT;CTpedia;Carter2023_CT;Chang2019_TGCT;Gong2021_reproductive_PC;Jamin2021_CT;Jamin2021_core;Loriot2025_S1;Wang2016_CT;daSilva2017;daSilva2017_CT;daSilva2017_protein;daSilva2017_testis_biased;daSilva2017_tumor_proteomics,True,False,Supported,True,False,testis,1.0,1.0,1.0,1.0,ENST00000358993,protein_coding,True,True,True,True,True,True,True,30.2,False,30.2,0.0,0.0,adipose tissue,0.0,0,0.0,0.0,0.0,0.0,0.0,TESTIS,True,False,False,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
SPANXD,CT11.4;SPANX-D;SPANX-E;SPANXE;dJ171K16.1,,cancer-testis antigen,ENSG00000196406,CTexploreR_CT;CTpedia;Carter2023_CT;Chang2019_TGCT;Gong2021_reproductive_PC;Loriot2025_S1;daSilva2017;daSilva2017_protein;daSilva2017_testis_biased;daSilva2017_tumor_proteomics,True,False,Supported,True,False,testis,1.0,1.0,1.0,1.0,ENST00000370515,protein_coding,True,True,True,True,True,True,True,22.6,False,22.6,0.0,0.0,adipose tissue,0.0,0,0.0,0.0,0.0,0.0,0.0,TESTIS,True,False,False,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
SPANXN1,CT11.6,,cancer-testis antigen,ENSG00000203923,CTpedia;Chang2019_TGCT;Gong2021_reproductive_PC;daSilva2017;daSilva2017_testis_biased,no data,no data,no data,True,False,no data,1.0,1.0,1.0,1.0,ENST00000370493,protein_coding,True,True,True,True,True,True,True,1.4,True,1.4,0.0,0.0,adipose tissue,0.0,0,0.0,0.0,0.0,0.0,0.0,NO_DATA,,,,TESTIS,STRICT,TESTIS,MODERATE,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
SPANXN2,CT11.7;SPANX-N2,,cancer-testis antigen,ENSG00000268988,CTpedia;Gong2021_reproductive_PC;daSilva2017;daSilva2017_testis_biased,no data,no data,no data,True,False,no data,1.0,1.0,1.0,1.0,ENST00000598475,protein_coding,True,True,True,True,True,True,True,3.4,False,3.4,0.0,0.0,adipose tissue,0.0,0,0.0,0.0,0.0,0.0,0.0,NO_DATA,,,,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
SPANXN3,CT11.8;SPANX-N3,,cancer-testis antigen,ENSG00000189252,CTpedia;Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017;daSilva2017_testis_biased,no data,no data,no data,True,False,no data,0.9734,0.9734,1.0,1.0,ENST00000370503,protein_coding,True,True,True,True,True,True,True,47.6,False,47.6,0.0,0.0,duodenum,0.8,0,0.0,0.0,0.0,0.0,0.0,NO_DATA,,,,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
SPANXN4,CT11.9,,cancer-testis antigen,ENSG00000189326,CTpedia;Gong2021_reproductive_PC;daSilva2017;daSilva2017_testis_biased,no data,no data,no data,True,False,no data,1.0,1.0,1.0,1.0,ENST00000370504,protein_coding,True,True,True,True,True,True,True,25.2,False,25.2,0.0,0.0,adipose tissue,0.0,0,0.0,0.0,0.0,0.0,0.0,NO_DATA,,,,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
SPANXN5,CT11.10;SPANX-N5,,cancer-testis antigen,ENSG00000204363,CTpedia;Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017;daSilva2017_testis_biased,no data,no data,no data,True,False,no data,1.0,1.0,1.0,1.0,ENST00000375511,protein_coding,True,True,True,True,True,True,True,16.1,False,16.1,0.0,0.1,adipose tissue,0.0,0,0.0,0.0,0.0,0.0,0.0,NO_DATA,,,,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
ODF1,CT133;HSPB10;ODF;ODF27;ODFP;ODFPG;ODFPGA;ODFPGB;RT7;SODF,,cancer-testis antigen,ENSG00000155087,CTpedia;Chang2019_TGCT;Gong2021_reproductive_PC;daSilva2017;daSilva2017_CT;daSilva2017_protein;daSilva2017_testis_biased;daSilva2017_tumor_proteomics,True,False,Approved,True,False,testis,0.9915,0.9915,1.0,1.0,ENST00000285402,protein_coding,True,True,True,True,True,True,True,386.0,False,386.0,0.0,0.0,basal ganglia,0.7,0,0.7,0.0,0.0,0.1,0.1,TESTIS,True,False,False,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
ODF3,CIMAP1A;CT135;SHIPPO1;TISP50,,cancer-testis antigen,ENSG00000177947,CTpedia;Carter2023_CT;Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017;daSilva2017_CT;daSilva2017_testis_biased,True,False,Enhanced,True,False,testis,0.9579,0.9579,1.0,1.0,ENST00000325113,protein_coding,True,True,True,True,True,True,True,9.1,False,9.1,0.0,0.0,retina,0.4,0,0.4,0.0,0.0,0.0,0.0,TESTIS,True,False,False,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
ODF4,CT134;CT136;OPPO1,,cancer-testis antigen,ENSG00000184650,CTpedia;Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017;daSilva2017_CT;daSilva2017_protein;daSilva2017_testis_biased;daSilva2017_tumor_proteomics,True,False,Enhanced,True,False,testis,1.0,1.0,1.0,1.0,ENST00000328248,protein_coding,True,True,True,True,True,True,True,12.7,False,12.7,0.0,0.0,adipose tissue,0.0,0,0.0,0.0,0.0,0.0,0.0,TESTIS,True,False,False,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
ROPN1B,,,cancer-testis antigen,ENSG00000114547,Bruggeman2018_GC;CTexploreR_CTP;CTpedia;Chang2019_TGCT;Gong2021_reproductive_PC;Jamin2021_CT;Loriot2025_S2;Wang2016_CT;daSilva2017;daSilva2017_CT;daSilva2017_testis_biased,True,False,Supported,False,False,epididymis; testis,0.6617,0.6617,0.7124,0.7124,ENST00000251776,protein_coding,False,False,False,False,False,False,False,208.3,False,208.3,0.2,0.2,salivary gland,14.1,12,2.9,2.9,0.3,1.1,0.3,TESTIS,True,False,False,SOMATIC,LEAKY,TESTIS,LOW,,excluded_normal_expression,exclude_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
SPAM1,HEL-S-96n;HYA1;HYAL5;PH-20;PH20;SPAG15,,cancer-testis antigen,ENSG00000106304,CTpedia;Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017;daSilva2017_CT;daSilva2017_testis_biased,True,False,Enhanced,True,False,testis,0.9444,0.9444,1.0,1.0,ENST00000340011,protein_coding,True,True,True,True,True,True,True,16.9,False,16.9,0.0,0.1,duodenum,0.4,0,0.0,0.0,0.0,0.0,0.0,TESTIS,True,False,False,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
SPATA4,CFAP178;FAP178;SPEF1B;TSARG2,,cancer-testis antigen,ENSG00000150628,CTexploreR_CTP;CTpedia;Chang2019_TGCT;Gong2021_reproductive_PC;Loriot2025_S2;Wang2016_CT;daSilva2017;daSilva2017_CT;daSilva2017_testis_biased,True,False,Enhanced,False,False,testis,0.8028,0.8028,0.9057,0.9057,ENST00000280191,protein_coding,True,True,False,False,False,False,True,135.4,False,135.4,0.2,0.0,kidney,2.2,8,2.2,0.4,1.1,0.0,0.4,TESTIS,True,False,False,SOMATIC,PERMISSIVE,TESTIS,LOW,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
SPATA12,SRG5,,cancer-testis antigen,ENSG00000186451,CTpedia;Carter2023_CT;Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017;daSilva2017_CT;daSilva2017_testis_biased,True,False,Enhanced,True,False,testis,0.9005,0.9005,1.0,1.0,ENST00000334325,protein_coding,True,True,True,True,True,True,True,19.9,False,19.9,0.0,0.0,adrenal gland,0.3,0,0.0,0.0,0.3,0.0,0.0,TESTIS,True,False,False,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
SPATA16,NYD-SP12;SPGF6,,cancer-testis antigen,ENSG00000144962,CTpedia;Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017;daSilva2017_CT;daSilva2017_testis_biased,True,False,Enhanced,True,False,testis,1.0,1.0,1.0,1.0,ENST00000351008,protein_coding,True,True,True,True,True,True,True,57.8,False,57.8,0.0,0.0,adipose tissue,0.0,0,0.0,0.0,0.0,0.0,0.0,TESTIS,True,False,False,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
SPATA19,CT132;SPAS1;spergen1,,cancer-testis antigen,ENSG00000166118,CTpedia;Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017;daSilva2017_CT;daSilva2017_testis_biased,True,False,Enhanced,True,False,testis,0.9909,0.9909,1.0,1.0,ENST00000299140,protein_coding,True,True,True,True,True,True,True,130.9,False,130.9,0.0,0.0,choroid plexus,0.2,0,0.2,0.2,0.0,0.0,0.0,TESTIS,True,False,False,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
SPATA22,NYD-SP20;NYDSP20;POF25;SPGF96,,cancer-testis antigen,ENSG00000141255,CTexploreR_CTP;CTpedia;Chang2019_TGCT;Gong2021_reproductive_PC;Loriot2025_S2;Wang2016_CT;daSilva2017;daSilva2017_CT;daSilva2017_protein;daSilva2017_testis_biased;daSilva2017_tumor_proteomics,no data,no data,no data,False,False,no data,0.9213,0.9217,0.9921,0.9921,ENST00000541913,protein_coding,True,True,True,True,True,True,True,223.4,False,223.4,0.2,3.4,parathyroid gland,2.7,3,1.1,0.4,0.3,0.2,0.2,NO_DATA,,,,SOMATIC,MODERATE,SOMATIC,MODERATE,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
SPATA31E1,C9orf79;FAM75E1,,cancer-testis antigen,ENSG00000177992,CTpedia;Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017;daSilva2017_CT;daSilva2017_testis_biased,True,False,Enhanced,True,False,testis,1.0,1.0,1.0,1.0,ENST00000325643,protein_coding,True,True,True,True,True,True,True,7.3,False,7.3,0.0,0.0,adipose tissue,0.0,0,0.0,0.0,0.0,0.0,0.0,TESTIS,True,False,False,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
SPATA31A1,C9orf36;C9orf36A;FAM75A1;FAM75A2;SPATA31A2,,cancer-testis antigen,ENSG00000204849,CTpedia;Gong2021_reproductive_PC;daSilva2017;daSilva2017_testis_biased,no data,no data,no data,True,False,no data,1.0,1.0,1.0,1.0,ENST00000377647,protein_coding,True,True,True,True,True,True,True,8.7,False,8.7,0.0,0.0,adipose tissue,0.0,0,0.0,0.0,0.0,0.0,0.0,NO_DATA,,,,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
SPATA31A3,FAM75A3,,cancer-testis antigen,ENSG00000275969,CTpedia;Gong2021_reproductive_PC;daSilva2017;daSilva2017_CT;daSilva2017_testis_biased,no data,no data,no data,True,False,no data,1.0,1.0,1.0,1.0,ENST00000428649,protein_coding,True,True,True,True,True,True,True,4.6,False,4.6,0.0,0.0,adipose tissue,0.0,0,0.0,0.0,0.0,0.0,0.0,NO_DATA,,,,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
SPATA31A5,FAM75A5,,cancer-testis antigen,ENSG00000276581,CTpedia;daSilva2017;daSilva2017_CT;daSilva2017_testis_biased,no data,no data,no data,True,False,no data,1.0,1.0,1.0,1.0,ENST00000437823,protein_coding,True,True,True,True,True,True,True,1.0,True,1.0,0.0,0.0,adipose tissue,0.0,0,0.0,0.0,0.0,0.0,0.0,NO_DATA,,,,TESTIS,STRICT,TESTIS,MODERATE,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
SPATA31A6,FAM75A6,,cancer-testis antigen,ENSG00000185775,CTpedia;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017;daSilva2017_CT;daSilva2017_testis_biased,no data,no data,no data,True,False,no data,1.0,1.0,1.0,1.0,ENST00000332857,protein_coding,True,True,True,True,True,True,True,1.9,True,1.9,0.0,0.0,adipose tissue,0.0,0,0.0,0.0,0.0,0.0,0.0,NO_DATA,,,,TESTIS,STRICT,TESTIS,MODERATE,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
SPATA31A7,AEP1;C9orf36;C9orf36A;FAM75A4;FAM75A7;SPATA31A4,,cancer-testis antigen,ENSG00000276040,CTpedia;daSilva2017;daSilva2017_testis_biased,no data,no data,no data,True,False,no data,1.0,1.0,1.0,1.0,ENST00000619167,protein_coding,True,True,True,True,True,True,True,2.8,False,2.8,0.0,0.0,adipose tissue,0.0,0,0.0,0.0,0.0,0.0,0.0,NO_DATA,,,,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
SPATA31D3,FAM75D3,,cancer-testis antigen,ENSG00000186788,CTpedia;Gong2021_reproductive_PC;daSilva2017;daSilva2017_testis_biased,no data,no data,no data,True,False,no data,1.0,1.0,1.0,1.0,ENST00000445385,protein_coding,True,True,True,True,True,True,True,7.8,False,7.8,0.0,0.0,adipose tissue,0.0,0,0.0,0.0,0.0,0.0,0.0,NO_DATA,,,,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
SPATA31D4,FAM75D4,,cancer-testis antigen,ENSG00000189357,CTpedia;Gong2021_reproductive_PC;daSilva2017;daSilva2017_CT;daSilva2017_testis_biased,no data,no data,no data,True,False,no data,1.0,1.0,1.0,1.0,ENST00000419782,protein_coding,True,True,True,True,True,True,True,5.9,False,5.9,0.0,0.0,adipose tissue,0.0,0,0.0,0.0,0.0,0.0,0.0,NO_DATA,,,,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
SPATA32,AEP2;C17orf46;TEX34;VAD1.2,,cancer-testis antigen,ENSG00000184361,CTpedia;Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017;daSilva2017_CT;daSilva2017_testis_biased,True,False,Approved,True,False,testis,0.9443,0.9443,1.0,1.0,ENST00000331780,protein_coding,True,True,True,True,True,True,True,42.4,False,42.4,0.0,0.0,duodenum,0.5,0,0.0,0.0,0.1,0.0,0.1,TESTIS,True,False,False,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
SPACA1,SAMP32;SPGF85,,cancer-testis antigen,ENSG00000118434,CTpedia;Carter2023_CT;Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017;daSilva2017_CT;daSilva2017_testis_biased,True,False,Enhanced,True,False,testis,0.9975,0.9975,1.0,1.0,ENST00000237201,protein_coding,True,True,True,True,True,True,True,40.7,False,40.7,0.0,0.0,kidney,0.1,0,0.0,0.0,0.0,0.0,0.0,TESTIS,True,False,False,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
SPACA3,ALLP17;CT54;LYC3;LYZC;LYZL3;SLLP1,,cancer-testis antigen,ENSG00000141316,CTexploreR_CTP;CTpedia;Chang2019_TGCT;Gong2021_reproductive_PC;Loriot2025_S2;Wang2016_CT;daSilva2017;daSilva2017_CT;daSilva2017_testis_biased,True,False,Enhanced,False,False,testis,0.826,0.826,0.8573,0.8573,ENST00000580599,protein_coding,True,False,False,False,False,False,True,121.8,False,121.8,0.1,0.1,pancreas,20.3,2,1.8,0.0,0.0,0.1,20.3,TESTIS,True,False,False,SOMATIC,PERMISSIVE,TESTIS,LOW,pancreas,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
CATSPERD,TMEM146,,cancer-testis antigen,ENSG00000174898,CTpedia;Gong2021_reproductive_PC;daSilva2017;daSilva2017_CT;daSilva2017_testis_biased,True,False,Enhanced,True,False,testis,1.0,1.0,1.0,1.0,ENST00000381624,protein_coding,True,True,True,True,True,True,True,8.4,False,8.4,0.0,0.0,adipose tissue,0.0,0,0.0,0.0,0.0,0.0,0.0,TESTIS,True,False,False,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
CATSPER4,,,cancer-testis antigen,ENSG00000188782,CTpedia;Chang2019_TGCT;Gong2021_reproductive_PC;daSilva2017;daSilva2017_testis_biased,True,False,Enhanced,True,False,testis,0.982,0.982,1.0,1.0,ENST00000456354,protein_coding,True,True,True,True,True,True,True,10.9,False,10.9,0.0,0.0,skeletal muscle,0.2,0,0.0,0.0,0.0,0.0,0.0,TESTIS,True,False,False,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
CTAG1A,CT6.1;ESO1;LAGE-2;LAGE2A;NY-ESO-1,,cancer-testis antigen,ENSG00000268651,CTexploreR_CT;CTpedia;Jamin2021_CT;Jamin2021_core;Loriot2025_S1;daSilva2017;daSilva2017_protein;daSilva2017_testis_biased;daSilva2017_tumor_proteomics,True,False,Enhanced,True,False,testis,0.9878,0.9878,1.0,1.0,ENST00000593606,protein_coding,True,True,True,True,True,True,True,8.1,False,8.1,0.0,0.0,skin,0.1,0,0.0,0.0,0.0,0.0,0.0,TESTIS,True,False,False,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
CTAG1B,CT6.1;CTAG;CTAG1;ESO1;LAGE-2;LAGE2B;NY-ESO-1,,cancer-testis antigen,ENSG00000184033,CTexploreR_CT;CTpedia;Jamin2021_CT;Jamin2021_core;Loriot2025_S1;Seager2024_CTA;Wang2016_CT;daSilva2017;daSilva2017_CT;daSilva2017_testis_biased,True,False,Enhanced,True,False,testis,0.9367,0.9367,1.0,1.0,ENST00000328435,protein_coding,True,True,True,True,True,True,True,7.4,False,7.4,0.0,0.0,cerebellum,0.2,0,0.2,0.0,0.0,0.0,0.0,TESTIS,True,False,False,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
CTAGE1,CT21.1;CT21.2;CTAGE;CTAGE-1;CTAGE-2,,cancer-testis antigen,ENSG00000212710,CTpedia;Gong2021_reproductive_PC;daSilva2017;daSilva2017_CT;daSilva2017_protein;daSilva2017_testis_biased;daSilva2017_tumor_proteomics,no data,no data,no data,True,False,no data,1.0,1.0,1.0,1.0,ENST00000391403,protein_coding,True,True,True,True,True,True,True,10.0,False,10.0,0.0,0.0,adipose tissue,0.0,0,0.0,0.0,0.0,0.0,0.0,NO_DATA,,,,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
