Symbol,gyn_minus_skcm_log10
RPL37P15,0.0
RPL37P10,0.0
RPL37P1,0.0
RPL37AP8,0.0
RPL23AP16,0.0
RNA5SP155,0.0
RPL36P20,0.0
SNORD116-16,0.0
RNU2-62P,0.0
RPL23AP14,0.0
TBPL2,0.0
SNORD115-7,0.0
RPL39P36,0.0
RPL39P33,0.0
RPL39P31,0.0
RPL23AP12,0.0
RPL39P29,0.0
PIGCP2,0.0
RPL39P28,0.0
PIGFP2,0.0
PIGFP3,0.0
RPL39P26,0.0
RPL39P25,0.0
RPL39P18,0.0
RNA5SP158,0.0
RPL39P,0.0
PIGPP2,0.0
PIGPP3,0.0
PIGPP4,0.0
SNORD115-6,0.0
PIGQP1,0.0
RPL36P2,0.0
RNA5SP154,0.0
RPL36P19,0.0
POM121L4P,0.0
POM121L3P,0.0
RNA5S7,0.0
POM121L1P,0.0
PISRT1,0.0
RPL36AP33,0.0
TBCAP3,0.0
RPL36AP29,0.0
RPL36AP21,0.0
RNA5S8,0.0
RPL36AP15,0.0
RPL36AP13,0.0
POM121L13P,0.0
RPL36AP10,0.0
RPL35P9,0.0
POM121L12,0.0
RPL35P8,0.0
POM121L10P,0.0
RPL35P6,0.0
TBCAP2,0.0
RPL36AP35,0.0
RNU2-6P,0.0
RPL36P18,0.0
RNA5S6,0.0
RPL23AP17,0.0
RNU2-64P,0.0
RPL36P1,0.0
RPL36AP6,0.0
RNA5SP153,0.0
RPL23AP19,0.0
RPL36AP55,0.0
RPL36AP53,0.0
RPL36AP51,0.0
RPL36AP48,0.0
RNU2-65P,0.0
RPL36AP40,0.0
RPL36AP39,0.0
RNA5S5,0.0
TARM1,0.0
RPL23AP22,0.0
PIP5K1P2,0.0
SNORD115-8,0.0
POM121L8P,0.0
RNA5SP133,0.0
RPL31P60,0.0
RPS10P20,0.0
RPL23AP80,0.0
RPL23AP86,0.0
PMPCAP1,0.0
RPL23AP85,0.0
RPL23AP84,0.0
PMS2P11,0.0
RPL23AP83,0.0
STK33P1,0.0
SNORD116-15,0.0
PNKDP1,0.0
PNLIP,0.0
RNA5SP121,0.0
PNLIPP1,0.0
PNLIPRP1,0.0
RNA5SP115,0.0
RPL23AP8,0.0
RNA5SP114,0.0
RPL23AP78,0.0
TAS2R9,0.0
TAS2R38,0.0
RNA5SP105,0.0
PMM2P1,0.0
RPL23AP88,0.0
RPL23AP89,0.0
RPL23AP90,0.0
RNA5SP120,0.0
PLUT,0.0
RPL24P7,0.0
RNA5SP119,0.0
RNA5SP118,0.0
SNORD116-13,0.0
RNA5SP117,0.0
SPACA7,0.0
SNORD116-14,0.0
RPL23P4,0.0
RPL23P11,0.0
RPL23P10,0.0
RPL23AP96,0.0
RPL23AP94,0.0
RPL23AP93,0.0
PMCHL1,0.0
RPL23AP92,0.0
RNA5SP116,0.0
RPL23AP91,0.0
RPL23AP77,0.0
RPL23AP76,0.0
RNA5SP113,0.0
RPL23AP54,0.0
RNA5SP108,0.0
TAS2R39,0.0
TAS2R62P,0.0
RPL23AP52,0.0
TAS2R60,0.0
RPL23AP50,0.0
TAS2R50,0.0
RPL23AP48,0.0
RPL23AP46,0.0
RPL23AP45,0.0
TAS2R46,0.0
RNA5SP106,0.0
RPL23AP44,0.0
RNA5SP107,0.0
RPL23AP41,0.0
TAS2R42,0.0
TAS2R41,0.0
TAS2R40,0.0
RPL23AP40,0.0
TAS2R63P,0.0
RPL23AP55,0.0
RPL23AP73,0.0
RPL23AP38,0.0
SPACA5B,0.0
RNA5SP112,0.0
TAS2R8,0.0
PNPLA4P1,0.0
RPL23AP72,0.0
TAS2R7,0.0
RPL23AP71,0.0
RNA5SP111,0.0
PNPT1P2,0.0
RPL23AP70,0.0
RPL23AP69,0.0
RPL23AP68,0.0
RPL23AP62,0.0
RPL23AP6,0.0
RPL23AP59,0.0
RNA5SP110,0.0
RPL23AP57,0.0
RPL23AP56,0.0
RNA5SP109,0.0
PLSCR5-AS1,0.0
RNA5SP122,0.0
PLCB2-AS1,0.0
RPL31P2,0.0
RPL31P33,0.0
TBC1D3,0.0
RPL31P3,0.0
RPL31P28,0.0
RPL31P20,0.0
RPL23AP33,0.0
TAS2R16,0.0
TBC1D28,0.0
RPL23AP34,0.0
RPL31P15,0.0
RPL26P20,0.0
RPL31P13,0.0
RPL31P12,0.0
RPL31P1,0.0
RPL30P9,0.0
RPL23AP35,0.0
RPL30P7,0.0
RPL30P6,0.0
RPL30P5,0.0
RNA5SP128,0.0
RPL31P35,0.0
RPL31P40,0.0
RPL31P41,0.0
PLCZ1,0.0
RPL31P59,0.0
RPL23AP28,0.0
RPL23AP29,0.0
RNA5SP132,0.0
RNA5SP131,0.0
RPL31P57,0.0
PLCE1-AS2,0.0
RPL31P56,0.0
RPL31P54,0.0
RPL31P53,0.0
PLCH1-AS2,0.0
RNA5SP130,0.0
RNA5SP129,0.0
RPL23AP30,0.0
RPL31P50,0.0
RPL23AP31,0.0
PLCL2-AS1,0.0
PLCXD2-AS1,0.0
RPL31P47,0.0
RNA5SP127,0.0
RPL30P3,0.0
RPL30P2,0.0
RNU2-68P,0.0
RPL27P12,0.0
RNA5SP104,0.0
RPL23AP36,0.0
RPL27AP8,0.0
ZCCHC13,0.0
RPL27AP5,0.0
RPL27AP,0.0
RNA5SP124,0.0
RNA5SP123,0.0
SNORD116-11,0.0
RPL26P9,0.0
RPL26P37,0.0
RPL26P35,0.0
SNORD116-12,0.0
RPL26P34,0.0
PLS1-AS1,0.0
RPL26P31,0.0
TBATA,0.0
RPL26P3,0.0
RPL29P22,0.0
RPL29P25,0.0
RPL30P16,0.0
RPL29P28,0.0
RNA5SP126,0.0
RPL30P15,0.0
TBC1D21,0.0
RPL30P14,0.0
RPL30P13,0.0
RNA5SP125,0.0
PLET1,0.0
POLR2CP1,0.0
RPL30P12,0.0
PLGLA,0.0
RPL30P11,0.0
RPL30P10,0.0
RPL30P1,0.0
RPL29P7,0.0
WSPAR,0.0
RPL29P32,0.0
RPL29P3,0.0
RPL29P29,0.0
SPAG11A,0.0
RPL39P38,0.0
POTEA,0.0
PIEZO1P2,0.0
RNA5SP202,0.0
PDLIM1P2,0.0
PDLIM1P3,0.0
RNA5SP204,0.0
RPL7P25,0.0
POU5F1P7,0.0
RPL7P20,0.0
RPL7P2,0.0
SNORD62B,0.0
RNA5SP203,0.0
TCF7L1-IT1,0.0
RNA5SP208,0.0
RPL7P16,0.0
RNA5SP201,0.0
RPL7P14,0.0
OR5D17P,0.0
RNA5SP200,0.0
PDSS1P2,0.0
RNU2-50P,0.0
SNORD115-40,0.0
RPL7P13,0.0
RNA5SP205,0.0
SPANXB1,0.0
RPL7P27,0.0
RPL7P28,0.0
RPL7P35,0.0
RNA5SP207,0.0
RPL7P34,0.0
RPL7P33,0.0
SPANXD,0.0
RPL7P31,0.0
SPANXC,0.0
PDHA1P1,0.0
PDHA2,0.0
SNORD115-4,0.0
RPL7P30,0.0
POU6F2-AS1,0.0
RPL7P3,0.0
RPL21P71,0.0
PDIA3P2,0.0
RPL7P29,0.0
RNA5SP206,0.0
RNA5S14,0.0
PDILT,0.0
RPL7P12,0.0
RNA5SP20,0.0
RNA5SP199,0.0
SNORD115-46,0.0
SNORD115-47,0.0
RPL7L1P2,0.0
SPANXA2,0.0
RPL7L1P13,0.0
PES1P1,0.0
RPL21P9,0.0
RPL7L1P11,0.0
TCERG1L-AS1,0.0
RPL7L1P10,0.0
RPL7L1P1,0.0
POU5F1P2,0.0
RNA5S16,0.0
RNA5SP195,0.0
PEX12P1,0.0
RPL7AP73,0.0
RPL7AP72,0.0
RPL7AP71,0.0
RPL7AP7,0.0
PEX5L-AS1,0.0
RPL7L1P4,0.0
RNA5SP197,0.0
RPL7P11,0.0
RPL7L1P5,0.0
RNU2-51P,0.0
PDZK1P1,0.0
PDZPH1P,0.0
SNORD115-41,0.0
SNORD115-42,0.0
RPL21P8,0.0
TCF4-AS2,0.0
RNA5S15,0.0
PEBP1P1,0.0
PEBP1P3,0.0
TCF4-AS1,0.0
SNORD115-43,0.0
RNU2-52P,0.0
RPL7P10,0.0
SNORD115-44,0.0
RNA5SP198,0.0
SNORD115-45,0.0
RNU2-53P,0.0
RPL7L1P7,0.0
RPL7P36,0.0
RPL7P37,0.0
POTEB,0.0
RPL21P5,0.0
PCNAP3,0.0
PCNAP4,0.0
RPLP2P1,0.0
PCNPP2,0.0
PCNPP4,0.0
RPLP1P13,0.0
RPLP0P7,0.0
RPLP0P11,0.0
RPLP0P1,0.0
RPL21P50,0.0
RNA5SP209,0.0
RNU2-49P,0.0
RPL9P5,0.0
RPL9P33,0.0
RPL21P6,0.0
RPL9P31,0.0
RNA5SP219,0.0
SPANXN2,0.0
RNA5SP218,0.0
RNA5SP217,0.0
PCNAP1,0.0
RNU2-48P,0.0
PCMTD1P3,0.0
RPL23AP4,0.0
SNORD115-36,0.0
RPS10P18,0.0
TDRD15,0.0
PPATP2,0.0
PCED1CP,0.0
PCGEM1,0.0
RPL21P47,0.0
RNA5SP221,0.0
RNA5SP220,0.0
RPS10P14,0.0
RPPH1-3P,0.0
RPPH1-2P,0.0
RNU2-47P,0.0
SNORD115-37,0.0
RPP40P2,0.0
RNA5SP22,0.0
RPP40P1,0.0
YWHAZP7,0.0
PCMTD1P1,0.0
RPL21P65,0.0
SNORD115-38,0.0
RNU2-4P,0.0
RPL7P52,0.0
RNA5SP213,0.0
RPL7P51,0.0
RPL7P5,0.0
RNA5SP212,0.0
RNU2-72P,0.0
PDCL3P7,0.0
PP12613,0.0
POU6F2-AS2,0.0
RNA5SP211,0.0
RNA5SP210,0.0
RNA5SP21,0.0
RPL7P45,0.0
RPL7P43,0.0
RPL7P42,0.0
RPL7P41,0.0
RPL7P40,0.0
RPL7P4,0.0
RPL7P39,0.0
SPANXN1,0.0
PDCL3P1,0.0
PDCL2P2,0.0
PCSK6-AS1,0.0
PDCL2P1,0.0
SNORD115-39,0.0
SNORD96B,0.0
PCYT1B-AS1,0.0
RPL9P15,0.0
RPL8P2,0.0
RPL7P8,0.0
RPL21P66,0.0
RNA5SP215,0.0
RPL7P61,0.0
RNA5SP214,0.0
RPL21P67,0.0
RPL7P59,0.0
RPL7P58,0.0
RPL7P56,0.0
PDCD5P2,0.0
RPL7P55,0.0
TCP11X3P,0.0
RPL7P54,0.0
RPL7P53,0.0
PEX5L-AS2,0.0
RPL7AP69,0.0
SPACA1,0.0
RPL5P21,0.0
RNA5SP173,0.0
RNU2-57P,0.0
TCEA1P1,0.0
POTEKP,0.0
RPL5P25,0.0
POTEJ,0.0
RPL22P5,0.0
RNU2-58P,0.0
RNU2-59P,0.0
RPL5P20,0.0
RPL7AP61,0.0
RNA5SP172,0.0
RPL5P19,0.0
RNU2-5P,0.0
PHF2P2,0.0
RNA5SP171,0.0
PHF5AP1,0.0
RNA5SP170,0.0
RPL5P16,0.0
RPL5P15,0.0
RPL5P26,0.0
RPL5P27,0.0
SNORD115-48,0.0
POTEM,0.0
PHB1P16,0.0
PHB1P17,0.0
PHB1P18,0.0
RNA5S2,0.0
RPL5P32,0.0
RPL5P31,0.0
RNA5SP176,0.0
PHB1P21,0.0
PHB1P3,0.0
RNA5SP175,0.0
RNU2-56P,0.0
RNA5SP174,0.0
PHB1P7,0.0
RPL22P22,0.0
PHB1P8,0.0
RNU2-71P,0.0
PHB2P1,0.0
TCEA1P3,0.0
RPL5P28,0.0
PHGR1,0.0
RPL5P14,0.0
POTEH-AS1,0.0
SNORD116-17,0.0
RPL3P8,0.0
RNA5S4,0.0
POTEB3,0.0
POTEB2,0.0
RNA5SP162,0.0
RNA5SP161,0.0
RPL3P3,0.0
RPL3P13,0.0
RPL3P12,0.0
RPL3P11,0.0
RPL3P10,0.0
SNORD115-5,0.0
RNA5SP160,0.0
RNA5SP159,0.0
RNU2-60P,0.0
RPL39P6,0.0
RNU2-61P,0.0
RPL39P40,0.0
PIEZO1P1,0.0
POTED,0.0
RPL41P1,0.0
RPL5P13,0.0
PHOX2B,0.0
PHKA1-AS1,0.0
POTEH,0.0
RNA5SP169,0.0
RNA5SP168,0.0
RPL5P10,0.0
PHKBP1,0.0
PHKBP2,0.0
RNA5SP167,0.0
PHKG1P1,0.0
PHKG1P2,0.0
PHKG1P4,0.0
RNA5SP166,0.0
RPL4P2,0.0
RNA5SP165,0.0
RNA5S3,0.0
RNA5SP164,0.0
RPL41P5,0.0
RNA5SP163,0.0
YWHAZP8,0.0
RPL5P33,0.0
PHB1P14,0.0
PHB1P11,0.0
PGAM1P1,0.0
PGAM1P11,0.0
PGAM1P12,0.0
PGAM1P13,0.0
PGAM1P2,0.0
PGAM1P3,0.0
RPL7AP14,0.0
RNA5SP19,0.0
RPL7AP13,0.0
PGAM1P8,0.0
POU3F4,0.0
PGAM1P9,0.0
RPL7AP12,0.0
PGAM3P,0.0
PGAM4P1,0.0
PGAM4P2,0.0
RPL22P11,0.0
PGAM5P1,0.0
TCEAL4P1,0.0
SNORD116-19,0.0
PGAM1P10,0.0
RNA5SP190,0.0
RPL6P8,0.0
RNA5SP191,0.0
RPL7AP58,0.0
RPL7AP57,0.0
RPL7AP56,0.0
RPL7AP4,0.0
ZDHHC20P3,0.0
RPL7AP38,0.0
PFN1P10,0.0
RNU2-54P,0.0
POU4F2,0.0
PFN1P12,0.0
RNA5SP194,0.0
RNA5SP193,0.0
RPL7AP33,0.0
PFN1P9,0.0
RNU2-55P,0.0
PFN3,0.0
RNA5SP192,0.0
RPL7AP25,0.0
RPL7AP23,0.0
RPL6P9,0.0
TCEAL3-AS1,0.0
PHB1P10,0.0
RNA5SP184,0.0
RPL6P12,0.0
RNA5SP183,0.0
RNA5SP182,0.0
RNA5SP181,0.0
RPL5P8,0.0
SNORD116-18,0.0
RPL5P7,0.0
RNA5SP180,0.0
PGM5P4,0.0
RPL22P18,0.0
RNA5SP18,0.0
RPL5P6,0.0
SPAM1,0.0
RNA5SP179,0.0
RNA5SP178,0.0
RNA5S17,0.0
RPL5P35,0.0
RNA5SP177,0.0
PHB1P1,0.0
RPL6P2,0.0
RNA5SP185,0.0
RNA5SP189,0.0
RPL6P21,0.0
PGBD4P1,0.0
PGBD4P2,0.0
RNA5SP188,0.0
PGBD4P4,0.0
PGBD4P5,0.0
PGBD4P6,0.0
PGBD4P8,0.0
RPL6P5,0.0
RPL6P30,0.0
RPL6P29,0.0
RNA5SP187,0.0
TARDBPP1,0.0
ZDHHC20P2,0.0
SPANXA1,0.0
PGGT1BP1,0.0
PGGT1BP2,0.0
RPL6P25,0.0
RNA5SP186,0.0
PGK2,0.0
OR5D18,0.0
RN7SL483P,0.0
OR5D16,0.0
SSU72L6,0.0
RNU1-33P,0.0
ODF1,0.0
SSU72P6,0.0
RNA5SP462,0.0
SFTPA3P,0.0
RNA5SP461,0.0
ODF4,0.0
SFTPA1,0.0
RNA5SP460,0.0
SFT2D3,0.0
RNA5SP46,0.0
OFD1P10Y,0.0
SNORA66,0.0
SSX11P,0.0
OFD1P11Y,0.0
SFR1P2,0.0
SFR1P1,0.0
OFD1P12Y,0.0
SFPQP1,0.0
OFD1P13Y,0.0
OFD1P15Y,0.0
SSU72P1,0.0
SGCZ,0.0
RNA5SP459,0.0
SNORA64,0.0
SSTR5-AS1,0.0
SNORA5B,0.0
OCIAD1-AS1,0.0
RNU1-31P,0.0
RNU1-32P,0.0
SNORA60,0.0
SSU72L1,0.0
OCM2,0.0
RNA5SP466,0.0
SPCS2P3,0.0
SNORA61,0.0
RNA5SP465,0.0
SSU72L2,0.0
SSU72L3,0.0
SSU72L4,0.0
SSU72L5,0.0
SGO1P2,0.0
RNA5SP464,0.0
SGO1P1,0.0
YME1L1P1,0.0
SPCS2P1,0.0
SSX13P,0.0
SSX14P,0.0
RNU1-30P,0.0
SSX15P,0.0
SETP8,0.0
SETP7,0.0
SETP6,0.0
RNA5SP45,0.0
RNA5SP449,0.0
RNU1-36P,0.0
SETP4,0.0
SETP22,0.0
RNA5SP448,0.0
SETP2,0.0
RNU1-38P,0.0
SETP16,0.0
RNA5SP447,0.0
RNA5SP446,0.0
SETP15,0.0
OLA1P2,0.0
RNA5SP445,0.0
SETP12,0.0
ZFAT-AS1,0.0
SETP11,0.0
SETP1,0.0
SETP9,0.0
RNU1-35P,0.0
OFD1P16Y,0.0
RNA5SP450,0.0
RNA5SP458,0.0
RNA5SP457,0.0
RNA5SP456,0.0
SNORD9,0.0
RNA5SP455,0.0
OFD1P18Y,0.0
OFD1P1Y,0.0
RNA5SP454,0.0
SNORA69,0.0
RNU1-34P,0.0
OFD1P2Y,0.0
OFD1P3Y,0.0
OFD1P4Y,0.0
OFD1P5Y,0.0
OFD1P6Y,0.0
OFD1P7Y,0.0
RNA5SP453,0.0
OFD1P8Y,0.0
OFD1P9Y,0.0
RNA5SP452,0.0
RNA5SP451,0.0
SSTR5,0.0
SNORD67,0.0
SPIN4-AS1,0.0
SKP1P3,0.0
SKOR2,0.0
RNU1-16P,0.0
SNORA51,0.0
RNU1-17P,0.0
SS18L2P1,0.0
SS18L2P2,0.0
RNA5SP486,0.0
SNORA52,0.0
RNU1-18P,0.0
RNA5SP485,0.0
RNU1-19P,0.0
SIRPB3P,0.0
RNA5SP484,0.0
RNA5SP483,0.0
RNU1-20P,0.0
RNA5SP482,0.0
SINHCAFP3,0.0
RNA5SP481,0.0
SNORD89,0.0
SNORA54,0.0
RNA5SP480,0.0
RNU1-15P,0.0
NUTF2P8,0.0
SIGLECL1,0.0
NUTF2P7,0.0
RNU1-146P,0.0
SLC16A12-AS1,0.0
SLC15A5,0.0
RNA5SP49,0.0
SLC14A2-AS1,0.0
RNA5SP489,0.0
RNA5SP488,0.0
SLC13A1,0.0
RNU1-148P,0.0
RNA5SP487,0.0
NUS1P3,0.0
NUS1P4,0.0
SLC10A5P1,0.0
RNU1-149P,0.0
SLC10A2,0.0
SRY,0.0
RNU1-14P,0.0
NUTF2P3,0.0
NUTF2P4,0.0
NUTF2P5,0.0
RNU1-150P,0.0
SNORA55,0.0
SIGLEC31P,0.0
RNA5SP467,0.0
SNORD69,0.0
SHROOM2P1,0.0
RNA5SP476,0.0
RNA5SP475,0.0
SHLD2P2,0.0
TEX13B,0.0
RNA5SP474,0.0
RNA5SP473,0.0
RNU1-29P,0.0
SSR1P1,0.0
TEX13A,0.0
RNA5SP472,0.0
SSR1P2,0.0
RNA5SP471,0.0
RNA5SP470,0.0
RNA5SP47,0.0
SHC1P1,0.0
SHANK2-AS3,0.0
SHANK2-AS2,0.0
RNA5SP469,0.0
RNA5SP468,0.0
SSTR4,0.0
SNORD68,0.0
RNU1-24P,0.0
RNA5SP48,0.0
NXT1P1,0.0
SIGLEC30P,0.0
RNU1-21P,0.0
SIGLEC29P,0.0
SIGLEC27P,0.0
SIGLEC21P,0.0
SNORA56,0.0
SIGLEC20P,0.0
SIGLEC18P,0.0
RNA5SP479,0.0
RNA5SP478,0.0
SIDT1-AS1,0.0
NXNL1,0.0
SNORA58,0.0
NXNP1,0.0
NXPE1,0.0
NXPE2P1,0.0
RNU1-22P,0.0
RNA5SP477,0.0
RNU1-23P,0.0
SIAH1P1,0.0
SI,0.0
SNORA70B,0.0
SSX19P,0.0
OR11G1P,0.0
OR10H5,0.0
OR10J2P,0.0
RNU1-47P,0.0
ST13P14,0.0
RNA5SP412,0.0
SEPTIN7P1,0.0
OR10J3,0.0
OR10J4,0.0
ST13P16,0.0
OR10J5,0.0
YPEL5P3,0.0
OR10J6P,0.0
SEPTIN14P8,0.0
SEPTIN14P6,0.0
OR10J7P,0.0
SEPTIN14P4,0.0
RNA5SP411,0.0
SEPTIN14P3,0.0
SEPTIN14P24,0.0
SEPTIN14P23,0.0
SEPTIN14P17,0.0
RNA5SP410,0.0
OR10J1,0.0
SEPTIN7P3,0.0
SEPTIN14P1,0.0
OR10H4,0.0
OR10D3,0.0
OR10D4P,0.0
OR10D5P,0.0
OR10G1P,0.0
OR10G2,0.0
OR10G3,0.0
SEPTIN7P8,0.0
OR10G4,0.0
SEPTIN7P7,0.0
OR10G5P,0.0
OR10G6,0.0
OR10G7,0.0
OR10G8,0.0
OR10G9,0.0
SEPTIN7P5,0.0
RNA5SP414,0.0
OR10H1,0.0
OR10H2,0.0
OR10H3,0.0
SEPTIN7P4,0.0
RNA5SP413,0.0
OR10J8P,0.0
RNA5SP41,0.0
SNORA78,0.0
SEMG2,0.0
OR10T2,0.0
RNA5SP404,0.0
SEMG1,0.0
YRDCP1,0.0
RNA5SP403,0.0
RNA5SP402,0.0
RNA5SP401,0.0
YRDCP2,0.0
SEMA5A-AS1,0.0
YRDCP3,0.0
OR10U1P,0.0
OR10V1,0.0
OR10V2P,0.0
OR10V3P,0.0
OR10W1,0.0
OR10X1,0.0
RNU1-51P,0.0
RNA5SP400,0.0
OR10Y1P,0.0
OR10Z1,0.0
RNA5SP40,0.0
RNU1-49P,0.0
RNA5SP405,0.0
SPATA8-AS1,0.0
RNA5SP406,0.0
RNU1-48P,0.0
OR10J9P,0.0
RNA5SP409,0.0
OR10K1,0.0
ST13P2,0.0
OR10K2,0.0
RNA5SP408,0.0
ST13P20,0.0
ST13P21,0.0
OR10N1P,0.0
OR10P1,0.0
OR10Q1,0.0
RNA5SP407,0.0
OR10Q2P,0.0
SEPHS2P1,0.0
OR10R1P,0.0
OR10R2,0.0
SEPHS1P7,0.0
OR10R3P,0.0
OR10S1,0.0
OR10T1P,0.0
ST13P12,0.0
SERBP1P2,0.0
SSX2,0.0
SNORD66,0.0
OOSP1P1,0.0
OOSP1P2,0.0
OOSP2,0.0
SSX7,0.0
OPA1-AS1,0.0
TET1P1,0.0
SNORA70F,0.0
OPALIN,0.0
SSX8P,0.0
OPCML-IT1,0.0
RNA5SP436,0.0
RNA5SP435,0.0
OPCML-IT2,0.0
RNA5SP434,0.0
SNORA70G,0.0
RNA5SP433,0.0
RNA5SP432,0.0
OPN1MW,0.0
OPN1MW2,0.0
RNA5SP431,0.0
RNA5SP430,0.0
SERPINB8P1,0.0
OOSP1,0.0
RNA5SP429,0.0
OOEP-AS1,0.0
SSX2B,0.0
SETD6P1,0.0
RNU1-39P,0.0
TET2-AS1,0.0
SSX3,0.0
RNA5SP444,0.0
RNA5SP443,0.0
RNA5SP442,0.0
RNA5SP441,0.0
SNORA70C,0.0
RNA5SP440,0.0
SSX5,0.0
SNORA70D,0.0
SERPINE4P,0.0
RNA5SP44,0.0
SNORA70E,0.0
RNA5SP439,0.0
YPEL5P1,0.0
SSX6P,0.0
RNA5SP438,0.0
RNA5SP437,0.0
RNA5SP43,0.0
RNA5SP428,0.0
SERBP1P4,0.0
OR10AA1P,0.0
RNA5SP42,0.0
OR10AB1P,0.0
OR10AC1,0.0
OR10AE1P,0.0
OR10AE3P,0.0
RNU1-45P,0.0
RNA5SP419,0.0
SNORA71E,0.0
OR10AF1P,0.0
ST13P11,0.0
OR10AG1,0.0
RNU1-46P,0.0
RNA5SP418,0.0
OR10AK1P,0.0
RNA5SP417,0.0
OR10B1P,0.0
RNA5SP416,0.0
OR10C1,0.0
SERF1AP1,0.0
RNA5SP415,0.0
OR10D1P,0.0
ST13P10,0.0
OR10A7,0.0
RNA5SP427,0.0
RNA5SP420,0.0
RNA5SP426,0.0
RNU1-40P,0.0
OPRM1,0.0
RNA5SP425,0.0
RNU1-42P,0.0
SERPINA7P1,0.0
RNA5SP423,0.0
SERPINA7,0.0
RNA5SP422,0.0
SERPINA2,0.0
RNU1-43P,0.0
SERPINA15P,0.0
OR10A2,0.0
SNORD90,0.0
SNORA71D,0.0
OR10A3,0.0
OR10A4,0.0
OR10A5,0.0
OR10A6,0.0
RNU1-44P,0.0
RNA5SP421,0.0
SLC16A14P1,0.0
SLC16A1P1,0.0
RNA5SP490,0.0
NR1H5P,0.0
RNA5SP74,0.0
SLCO1B7,0.0
SLCO1B1,0.0
SLC9B1P4,0.0
RNA5SP73,0.0
RNGTTP1,0.0
SLC9B1P3,0.0
SLC9B1P2,0.0
SLC9B1P1,0.0
SLC9A9-AS2,0.0
SLC9A9-AS1,0.0
SRD5A1P1,0.0
SLC9A3P2,0.0
SPDYE7P,0.0
SLC9A3P1,0.0
RNA5SP72,0.0
SRD5A3P1,0.0
SNORA13,0.0
SLC7A15P,0.0
RNA5SP70,0.0
RNA5SP69,0.0
SNORA11E,0.0
RNA5SP75,0.0
SLC7A13,0.0
RNA5SP76,0.0
NPVF,0.0
SMAD9-IT1,0.0
RNA5SP82,0.0
SNORA10,0.0
SMAD1-AS2,0.0
SMAD1-AS1,0.0
SPZ1,0.0
RNF6P1,0.0
RNFT1P2,0.0
SQSTM1P1,0.0
NPY4R2,0.0
SNORA11B,0.0
RNA5SP80,0.0
XXYLT1-AS1,0.0
RNA5SP79,0.0
SLIT2-IT1,0.0
RNA5SP78,0.0
SNORA11C,0.0
SLIT1-AS1,0.0
SNORA11D,0.0
RNA5SP77,0.0
SLC7A14,0.0
SNORA14A,0.0
RNF216-IT1,0.0
SLC5A4P1,0.0
XKRYP2,0.0
RNU1-101P,0.0
NRG3-AS1,0.0
SNORA16B,0.0
SNORA17A,0.0
RNA5SP66,0.0
RNA5SP65,0.0
SNORA19,0.0
XKRYP1,0.0
SLC4A1APP2,0.0
RNU1-103P,0.0
SNORA20,0.0
RNA5SP64,0.0
SNORA24,0.0
SNORA25,0.0
RNA5SP63,0.0
SRGAP3-AS1,0.0
RNA5SP62,0.0
NRON,0.0
RNA5SP61,0.0
RNA5SP60,0.0
XKRYP3,0.0
SNORA15,0.0
YAP1P2,0.0
NRG1-IT3,0.0
RNA5SP68,0.0
SNORA14B,0.0
SLC6A6P1,0.0
SLC6A5,0.0
SNORD8,0.0
NRBF2P1,0.0
NRBF2P2,0.0
SNORD82,0.0
NRBF2P3,0.0
NRBF2P4,0.0
RNA5SP67,0.0
SNORD83,0.0
SLC6A21P,0.0
RNU1-100P,0.0
SLC6A19,0.0
SLC6A18,0.0
NREP-AS1,0.0
SLC6A1-AS1,0.0
NRG1-IT1,0.0
SLC66A2P1,0.0
SLC5A7,0.0
SNORA1,0.0
RNA5SP84,0.0
RNA5SP491,0.0
NPM1P31,0.0
RNASEH2CP1,0.0
NPM1P33,0.0
STPG2-AS1,0.0
RNASEH1P2,0.0
NPM1P34,0.0
RNASEH1P1,0.0
RNASE9,0.0
NPM1P35,0.0
SMR3A,0.0
NPM1P36,0.0
RNASE8,0.0
SMPD4P2,0.0
NPM1P38,0.0
XKRYP5,0.0
SNORD72,0.0
RNF19BPX,0.0
NPM1P4,0.0
NPM1P40,0.0
NPM1P41,0.0
NPM1P42,0.0
NPM1P43,0.0
SMUG1P1,0.0
NPM1P30,0.0
RNF19BPY,0.0
XKRYP6,0.0
ZAR1,0.0
RNF11P2,0.0
SPRR2B,0.0
SPRR2C,0.0
STRADBP1,0.0
NPM1P28,0.0
XACT,0.0
RNF10P1,0.0
RNF138P2,0.0
XRCC6P4,0.0
SNAPC5P1,0.0
SNORD79,0.0
SNORD73A,0.0
RNF152P1,0.0
SNAP23P1,0.0
ZAN,0.0
SPRR4,0.0
XRCC6P5,0.0
SNAI1P1,0.0
SMYD3-IT1,0.0
STSP1,0.0
NPM1P45,0.0
SNORD71,0.0
SPTLC1P5,0.0
RNA5SP95,0.0
RNA5SP94,0.0
XKRYP4,0.0
SNORD7,0.0
RNA5SP93,0.0
RNA5SP92,0.0
SMCP,0.0
RNA5SP91,0.0
SMCO4P1,0.0
RNA5SP90,0.0
RNA5SP89,0.0
SPTLC1P2,0.0
RNA5SP88,0.0
SPTLC1P3,0.0
NPS,0.0
SMARCE1P7,0.0
RNA5SP87,0.0
SMARCE1P4,0.0
RNA5SP86,0.0
SMARCE1P3,0.0
SMARCE1P2,0.0
SPTLC1P4,0.0
SMG6-IT1,0.0
